order_id,customer_id,city,state,pincode,correct_pincode,entered_address,corrected_address,correction_required,correction_type,correction_source,delivery_zone,address_accuracy_score,delivery_success,correction_timestamp,week_number,month,year
ORD009526,CUST03879,Coimbatore,Tamil Nadu,641001,641001,"3205, Royal Road, Bodakdev, Coimbatore","208, Royal Road, Bodakdev, Coimbatore",True,Incorrect House Number,Postal Database,Zone E,58.8,False,2024-08-14 12:10:00,33,8,2024
ORD009527,CUST01067,Jaipur,Rajasthan,302017,302017,"853, Silver Colony, T Nagar, Jaipur (no landmark)","853, Silver Colony, T Nagar, Jaipur",True,Missing Landmark,Customer Feedback,Zone A,76.07,False,2024-03-19 08:47:00,12,3,2024
ORD009528,CUST01658,Hyderabad,Telangana,500001,500001,"518, Golden Lane, Adyar, Hyderabad","518, Golden Lane, Adyar, Hyderabad",False,None,None,Zone B,91.27,True,2024-10-03 07:11:00,40,10,2024
ORD009529,CUST03475,Delhi,Delhi,110092,110092,"614, Green Valley Avenue, Bodakdev, Delhi","614, Green Valley Avenue, Bodakdev, Delhi",False,None,None,Zone D,90.31,True,2024-04-08 17:31:00,15,4,2024
ORD009530,CUST02307,Delhi,Delhi,110020,110020,"488, Royal Road, Bodakdev, Lucknow","849, Park Chowk, Salt Lake, Delhi",True,Duplicate Address,AI Model,Zone B,64.93,True,2024-11-16 08:22:00,46,11,2024
ORD009531,CUST00854,Delhi,Delhi,110001,110001,"220, Shanti Nagar, Vaishali Nagar, Delhi","220, Shanti Nagar, Vaishali Nagar, Delhi",False,None,None,Zone D,96.84,True,2024-10-29 01:38:00,44,10,2024
ORD009532,CUST01544,Mumbai,Maharashtra,400201,400001,"5, Silver Road, Banjara Hills, Mumbai","5, Silver Road, Banjara Hills, Mumbai",True,Pincode Mismatch,AI Model,Zone E,35.29,False,2024-11-08 10:06:00,45,11,2024
ORD009533,CUST00557,Indore,Madhya Pradesh,452001,452001,"534, Green Valley Nagar","534, Green Valley Nagar, New Alipore, Indore",True,Incomplete Address,Postal Database,Zone B,43.99,False,2024-02-09 14:08:00,6,2,2024
ORD009534,CUST01214,Delhi,Delhi,110001,110001,"792, Park Street, Sanganer, Delhi","376, Golden Chowk, Koregaon Park, Delhi",True,Duplicate Address,GPS Verification,Zone C,58.43,True,2024-02-23 16:16:00,8,2,2024
ORD009535,CUST01265,Hyderabad,Telangana,500001,500001,"830, Park Marg, Satellite, Hyderabad","830, Park Marg, Satellite, Hyderabad",False,None,None,Zone E,97.36,False,2024-03-05 21:24:00,10,3,2024
ORD009536,CUST00475,Chennai,Tamil Nadu,600001,600001,"701, Green Valley Road, Sanganer, Chennai","701, Green Valley Road, Sanganer, Chennai",False,None,None,Zone D,97.48,True,2024-02-11 09:11:00,6,2,2024
ORD009537,CUST02274,Jaipur,Rajasthan,302001,302001,"771, Green Valley Colony","771, Green Valley Colony, Kothrud, Jaipur",True,Incomplete Address,AI Model,Zone D,64.36,True,2024-09-19 08:29:00,38,9,2024
ORD009538,CUST03976,Pune,Maharashtra,411014,411014,"453, Blue Lane, New Alipore, Bengaluru","522, Sunrise Lane, Viman Nagar, Pune",True,Duplicate Address,Postal Database,Zone D,71.31,True,2024-06-23 07:13:00,25,6,2024
ORD009539,CUST00660,Bengaluru,Karnataka,560040,560040,"546, Golden Nagar, Karol Bagh, Bengaluru","546, Golden Nagar, Karol Bagh, Bengaluru",False,None,None,Zone D,89.83,True,2024-02-14 03:16:00,7,2,2024
ORD009540,CUST02331,Bengaluru,Karnataka,560001,560001,"957, Golden Lane, Connaught Place, Bengaluru","957, Golden Lane, Connaught Place, Bengaluru",False,None,None,Zone B,92.75,True,2024-12-30 05:18:00,1,12,2024
ORD009541,CUST01169,Lucknow,Uttar Pradesh,226001,226001,"135, Royal Road, Mansarovar, Lucknow","135, Royal Road, Mansarovar, Lucknow",False,None,None,Zone E,92.08,True,2024-05-22 06:02:00,21,5,2024
ORD009542,CUST03252,Mumbai,Maharashtra,400069,400069,"982, Adyar, Mumbai","982, Golden Road, Adyar, Mumbai",True,Missing Locality,Customer Feedback,Zone A,54.56,True,2024-01-15 08:16:00,3,1,2024
ORD009543,CUST00686,Jaipur,Rajasthan,302001,302001,"822, Park Colony","822, Park Colony, Borivali, Jaipur",True,Incomplete Address,Manual Review,Zone E,53.74,True,2024-10-12 03:36:00,41,10,2024
ORD009544,CUST01833,Kanpur,Uttar Pradesh,208001,208001,"667, Silver Avenue, Adyar, Kanpur","667, Silver Avenue, Adyar, Kanpur",False,None,None,Zone B,90.73,True,2024-12-19 19:36:00,51,12,2024
ORD009545,CUST00589,Bhopal,Madhya Pradesh,462001,462001,"143, Blue Chowk, Satellite, Bhopal","143, Blue Chowk, Satellite, Bhopal",False,None,None,Zone C,95.32,True,2024-05-27 04:02:00,22,5,2024
ORD009546,CUST03238,Patna,Bihar,800001,800001,"269, Satellite, Patna","269, Silver Colony, Satellite, Patna",True,Missing Locality,Manual Review,Zone D,44.74,True,2024-01-01 20:36:00,1,1,2024
ORD009547,CUST01911,Bengaluru,Karnataka,560040,560040,"157, Park Marg","157, Park Marg, Jayanagar, Bengaluru",True,Incomplete Address,Manual Review,Zone D,62.95,False,2024-08-03 05:20:00,31,8,2024
ORD009548,CUST02400,Jaipur,Rajasthan,302001,302001,"341, Royal Avenue, Banjara Hills, Jaipur","341, Royal Avenue, Banjara Hills, Jaipur",False,None,None,Zone E,90.48,True,2024-02-14 23:23:00,7,2,2024
ORD009549,CUST02048,Bhopal,Madhya Pradesh,462001,462001,"386, Golden Chowk, Salt Lake, Bhopal","386, Golden Chowk, Salt Lake, Bhopal",True,Spelling Error,GPS Verification,Zone B,77.59,True,2024-07-22 06:42:00,30,7,2024
ORD009550,CUST03963,Pune,Maharashtra,411014,411014,"522, Golden Marg","522, Golden Marg, Rohini, Pune",True,Incomplete Address,Manual Review,Zone C,59.84,False,2024-04-07 08:08:00,14,4,2024
ORD009551,CUST03708,Indore,Madhya Pradesh,452001,452001,"141, Royal Street, Kondapur, Indore","141, Royal Street, Kondapur, Indore",False,None,None,Zone C,93.47,True,2024-05-27 00:04:00,22,5,2024
ORD009552,CUST01275,Vadodara,Gujarat,390001,390001,"154, Royal Marg, Lajpat Nagar, Vadodara","154, Royal Marg, Lajpat Nagar, Vadodara",False,None,None,Zone C,96.72,True,2024-04-23 20:00:00,17,4,2024
ORD009553,CUST03836,Ahmedabad,Gujarat,380059,380059,"779, Green Valley Street","779, Green Valley Street, Navrangpura, Ahmedabad",True,Incomplete Address,GPS Verification,Zone A,54.27,True,2024-05-05 08:24:00,18,5,2024
ORD009554,CUST02451,Kolkata,West Bengal,700046,700046,"495, Royal Avenue, Velachery, Kolkata (no landmark)","495, Royal Avenue, Velachery, Kolkata",True,Missing Landmark,Manual Review,Zone C,61.58,True,2024-08-24 20:42:00,34,8,2024
ORD009555,CUST00366,Nagpur,Maharashtra,440001,440001,"94, Golden Lane, Bandra East, Nagpur","94, Golden Lane, Bandra East, Nagpur",True,Spelling Error,AI Model,Zone D,83.89,True,2024-04-22 21:34:00,17,4,2024
ORD009556,CUST00064,Chennai,Tamil Nadu,600001,600001,"897, Silver Marg, Mansarovar, Chennai (no landmark)","897, Silver Marg, Mansarovar, Chennai",True,Missing Landmark,Postal Database,Zone A,69.16,True,2024-05-26 11:06:00,21,5,2024
ORD009557,CUST00518,Chennai,Tamil Nadu,600001,600001,"950, Blue Street","950, Blue Street, Gachibowli, Chennai",True,Incomplete Address,Postal Database,Zone C,68.49,True,2024-05-25 02:18:00,21,5,2024
ORD009558,CUST01447,Chennai,Tamil Nadu,600001,600001,"882, Shanti Colony, Satellite, Chennai","882, Shanti Colony, Satellite, Chennai",False,None,None,Zone E,89.46,True,2024-09-06 10:54:00,36,9,2024
ORD009559,CUST01353,Lucknow,Uttar Pradesh,226021,226001,"601, Silver Lane, Jubilee Hills, Lucknow","601, Silver Lane, Jubilee Hills, Lucknow",True,Pincode Mismatch,Customer Feedback,Zone D,36.63,True,2024-08-25 10:12:00,34,8,2024
ORD009560,CUST03945,Mumbai,Maharashtra,400001,400001,"164, Indiranagar, Mumbai","164, Golden Chowk, Indiranagar, Mumbai",True,Missing Locality,Customer Feedback,Zone D,62.23,True,2024-08-17 00:42:00,33,8,2024
ORD009561,CUST03285,Chennai,Tamil Nadu,600001,600001,"853, Blue Street, Jubilee Hills, Chennai","853, Blue Street, Jubilee Hills, Chennai",False,None,None,Zone D,95.33,False,2024-08-09 20:35:00,32,8,2024
ORD009562,CUST01002,Mumbai,Maharashtra,400051,400051,"507, Blue Colony, Viman Nagar, Mumbai (no landmark)","507, Blue Colony, Viman Nagar, Mumbai",True,Missing Landmark,Postal Database,Zone E,62.76,False,2024-06-18 13:28:00,25,6,2024
ORD009563,CUST01555,Kolkata,West Bengal,700046,700046,"611, Golden Colony, Viman Nagar, Nagpur","154, Golden Road, Adyar, Kolkata",True,Duplicate Address,AI Model,Zone C,69.11,True,2024-03-05 19:10:00,10,3,2024
ORD009564,CUST01689,Mumbai,Maharashtra,400001,400001,"407, Green Valley Avenue, Sanganer, Mumbai","407, Green Valley Avenue, Sanganer, Mumbai",False,None,None,Zone C,89.55,True,2024-02-29 08:25:00,9,2,2024
ORD009565,CUST01863,Bhopal,Madhya Pradesh,462001,462001,"826, Royal Marg, Viman Nagar, Bhopal","826, Royal Marg, Viman Nagar, Bhopal",False,None,None,Zone D,97.18,True,2024-07-01 20:45:00,27,7,2024
ORD009566,CUST03929,Ahmedabad,Gujarat,380001,380001,"28, Salt Lake, Ahmedabad","28, Park Colony, Salt Lake, Ahmedabad",True,Missing Locality,Customer Feedback,Zone C,47.85,False,2024-01-15 18:49:00,3,1,2024
ORD009567,CUST03507,Patna,Bihar,800001,800001,"574, Park Lane, Andheri West, Patna","574, Park Lane, Andheri West, Patna",False,None,None,Zone B,90.95,True,2024-06-11 05:54:00,24,6,2024
ORD009568,CUST02302,Mumbai,Maharashtra,400069,400069,"349, Shanti Street, Bodakdev, Mumbai","349, Shanti Street, Bodakdev, Mumbai",False,None,None,Zone C,96.02,True,2024-12-31 01:26:00,1,12,2024
ORD009569,CUST02456,Nagpur,Maharashtra,440001,440001,"440, Silver Street, Vaishali Nagar, Nagpur","440, Silver Street, Vaishali Nagar, Nagpur",False,None,None,Zone E,93.41,True,2024-10-30 15:28:00,44,10,2024
ORD009570,CUST01790,Mumbai,Maharashtra,400051,400051,"986, Park Road, Vastrapur, Mumbai","716, Shanti Road, Adyar, Mumbai",True,Duplicate Address,AI Model,Zone E,62.99,False,2024-10-18 20:20:00,42,10,2024
ORD009571,CUST03792,Bengaluru,Karnataka,560040,560040,"26, Golden Colony, Dwarka, Bengaluru (no landmark)","26, Golden Colony, Dwarka, Bengaluru",True,Missing Landmark,Customer Feedback,Zone C,84.81,True,2024-07-14 01:13:00,28,7,2024
ORD009572,CUST00131,Pune,Maharashtra,411001,411001,"444, Blue Marg, T Nagar, Pune","444, Blue Marg, T Nagar, Pune",False,None,None,Zone A,88.92,True,2024-09-02 13:44:00,36,9,2024
ORD009573,CUST01054,Bhopal,Madhya Pradesh,462001,462001,"130, Tollygunge, Bhopal","130, Park Street, Tollygunge, Bhopal",True,Missing Locality,GPS Verification,Zone D,50.37,True,2024-08-12 03:14:00,33,8,2024
ORD009574,CUST02827,Kolkata,West Bengal,700046,700046,"822, Silver Road, Koramangala, Kolkata","822, Silver Road, Koramangala, Kolkata",False,None,None,Zone D,95.17,False,2024-02-09 13:44:00,6,2,2024
ORD009575,CUST03759,Chennai,Tamil Nadu,600001,600001,"226, Golden Road, Borivali, Jaipur","892, Royal Road, Connaught Place, Chennai",True,Duplicate Address,AI Model,Zone D,58.96,True,2024-02-17 10:56:00,7,2,2024
ORD009576,CUST03150,Coimbatore,Tamil Nadu,641001,641001,"4415, Blue Nagar, Viman Nagar, Coimbatore","87, Blue Nagar, Viman Nagar, Coimbatore",True,Incorrect House Number,AI Model,Zone C,63.03,True,2024-11-24 06:35:00,47,11,2024
ORD009577,CUST02252,Chennai,Tamil Nadu,600029,600020,"71, Green Valley Colony, Bandra East, Chennai","71, Green Valley Colony, Bandra East, Chennai",True,Pincode Mismatch,GPS Verification,Zone A,58.63,True,2024-06-19 10:28:00,25,6,2024
ORD009578,CUST02932,Mumbai,Maharashtra,400051,400051,"199, Park Marg","199, Park Marg, Whitefield, Mumbai",True,Incomplete Address,Postal Database,Zone A,51.16,True,2024-07-14 08:48:00,28,7,2024
ORD009579,CUST00561,Ahmedabad,Gujarat,380059,380059,"64, Jubilee Hills, Ahmedabad","64, Silver Marg, Jubilee Hills, Ahmedabad",True,Missing Locality,Customer Feedback,Zone C,51.86,True,2024-09-22 13:45:00,38,9,2024
ORD009580,CUST02526,Nagpur,Maharashtra,440001,440001,"486, Silver Lane, Salt Lake, Nagpur","486, Silver Lane, Salt Lake, Nagpur",False,None,None,Zone A,97.04,True,2024-11-20 21:58:00,47,11,2024
ORD009581,CUST00374,Indore,Madhya Pradesh,452001,452001,"769, Golden Road, Rohini, Indore (no landmark)","769, Golden Road, Rohini, Indore",True,Missing Landmark,Customer Feedback,Zone A,83.37,False,2024-10-14 14:03:00,42,10,2024
ORD009582,CUST02293,Kolkata,West Bengal,700001,700001,"594, Blue Street, Prahlad Nagar, Kolkata (no landmark)","594, Blue Street, Prahlad Nagar, Kolkata",True,Missing Landmark,AI Model,Zone C,72.41,True,2024-02-19 08:02:00,8,2,2024
ORD009583,CUST03537,Vadodara,Gujarat,390001,390001,"399, Park Colony, Banjara Hills, Vadodara (no landmark)","399, Park Colony, Banjara Hills, Vadodara",True,Missing Landmark,Manual Review,Zone A,77.18,True,2024-12-12 16:56:00,50,12,2024
ORD009584,CUST03302,Kolkata,West Bengal,700001,700001,"925, Park Street, Tollygunge, Calcutta","925, Park Street, Tollygunge, Kolkata",True,Spelling Error,Postal Database,Zone A,63.91,True,2024-12-03 16:07:00,49,12,2024
ORD009585,CUST02132,Coimbatore,Tamil Nadu,641001,641001,"749, Park Road, Dadar, Coimbatore (no landmark)","749, Park Road, Dadar, Coimbatore",True,Missing Landmark,Manual Review,Zone C,57.92,True,2024-02-18 08:35:00,7,2,2024
ORD009586,CUST00706,Patna,Bihar,840001,800001,"265, Golden Road, Indiranagar, Patna","265, Golden Road, Indiranagar, Patna",True,Pincode Mismatch,Manual Review,Zone A,57.17,False,2024-04-11 09:05:00,15,4,2024
ORD009587,CUST02775,Jaipur,Rajasthan,302017,302017,"259, Connaught Place, Jaipur","259, Green Valley Street, Connaught Place, Jaipur",True,Missing Locality,GPS Verification,Zone D,69.37,False,2024-12-15 22:34:00,50,12,2024
ORD009588,CUST00979,Delhi,Delhi,110092,110092,"3210, Sunrise Colony, Deccan, Delhi","56, Sunrise Colony, Deccan, Delhi",True,Incorrect House Number,AI Model,Zone C,84.69,True,2024-03-11 15:20:00,11,3,2024
ORD009589,CUST01517,Kolkata,Odisha,700046,700046,"215, Park Road, Kothrud, Kolkata | State: Odisha","215, Park Road, Kothrud, Kolkata",True,Wrong City-State,Customer Feedback,Zone D,52.1,True,2024-01-14 21:10:00,2,1,2024
ORD009590,CUST02405,Mumbai,Maharashtra,400069,400069,"753, Golden Road","753, Golden Road, Connaught Place, Mumbai",True,Incomplete Address,Postal Database,Zone D,44.39,True,2024-07-03 12:44:00,27,7,2024
ORD009591,CUST02620,Ahmedabad,Gujarat,380001,380001,"344, Green Valley Avenue, Juhu, Ahmedabad","344, Green Valley Avenue, Juhu, Ahmedabad",False,None,None,Zone D,91.62,True,2024-04-05 17:25:00,14,4,2024
ORD009592,CUST00270,Jaipur,Madhya Pradesh,302017,302017,"344, Sunrise Road, Satellite, Jaipur | State: Madhya Pradesh","344, Sunrise Road, Satellite, Jaipur",True,Wrong City-State,Customer Feedback,Zone E,40.31,True,2024-04-28 02:10:00,17,4,2024
ORD009593,CUST02058,Delhi,Delhi,110020,110020,"593, Golden Avenue, Juhu, Delhi (no landmark)","593, Golden Avenue, Juhu, Delhi",True,Missing Landmark,GPS Verification,Zone A,71.47,True,2024-12-31 02:11:00,1,12,2024
ORD009594,CUST02264,Hyderabad,Andhra Pradesh,500001,500001,"759, Sunrise Avenue, Vastrapur, Hyderabad | State: Andhra Pradesh","759, Sunrise Avenue, Vastrapur, Hyderabad",True,Wrong City-State,GPS Verification,Zone C,50.89,False,2024-09-24 16:07:00,39,9,2024
ORD009595,CUST02264,Hyderabad,Telangana,500001,500001,"676, Blue Avenue, Sanganer, Hyderabad","676, Blue Avenue, Sanganer, Hyderabad",True,Street Name Error,GPS Verification,Zone D,70.99,True,2024-09-02 12:56:00,36,9,2024
ORD009596,CUST00930,Indore,Madhya Pradesh,452001,452001,"536, Golden Road, Borivali, Indore","536, Golden Road, Borivali, Indore",False,None,None,Zone B,92.63,True,2024-08-11 13:41:00,32,8,2024
ORD009597,CUST02719,Mumbai,Maharashtra,400051,400051,"397, Silver Colony, Salt Lake, Mumbai","397, Silver Colony, Salt Lake, Mumbai",False,None,None,Zone B,92.83,True,2024-01-06 12:23:00,1,1,2024
ORD009598,CUST02858,Chennai,Tamil Nadu,600020,600020,"231, Shanti Nagar, Velachery, Chennai","231, Shanti Nagar, Velachery, Chennai",False,None,None,Zone D,91.79,True,2024-10-06 00:24:00,40,10,2024
ORD009599,CUST00037,Patna,Bihar,800001,800001,"644, Golden Lane, Mansarovar, Patna","644, Golden Lane, Mansarovar, Patna",True,Spelling Error,AI Model,Zone D,55.73,True,2024-02-05 04:21:00,6,2,2024
ORD009600,CUST03201,Hyderabad,Telangana,500001,500001,"498, Royal Chowk, Andheri West, Hyderabad (no landmark)","498, Royal Chowk, Andheri West, Hyderabad",True,Missing Landmark,Customer Feedback,Zone A,83.71,True,2024-04-23 21:40:00,17,4,2024
ORD009601,CUST03054,Bengaluru,Karnataka,560001,560001,"929, Shanti Nagar, Jubilee Hills, Bengaluru","929, Shanti Nagar, Jubilee Hills, Bengaluru",False,None,None,Zone C,91.38,True,2024-12-08 10:04:00,49,12,2024
ORD009602,CUST01989,Pune,Maharashtra,411054,411014,"887, Golden Marg, Velachery, Pune","887, Golden Marg, Velachery, Pune",True,Pincode Mismatch,Customer Feedback,Zone C,39.14,False,2024-07-17 21:05:00,29,7,2024
ORD009603,CUST02800,Jaipur,Rajasthan,302017,302017,"134, Royal Chowk, Jubilee Hills, Jaippur","134, Royal Chowk, Jubilee Hills, Jaipur",True,Spelling Error,AI Model,Zone A,76.63,True,2024-01-18 20:37:00,3,1,2024
ORD009604,CUST02849,Coimbatore,Tamil Nadu,641001,641001,"751, Sunrise Road, Karol Bagh, Coimbatore","751, Sunrise Road, Karol Bagh, Coimbatore",False,None,None,Zone D,88.41,True,2024-01-25 20:11:00,4,1,2024
ORD009605,CUST00191,Ahmedabad,Gujarat,380059,380059,"210, Jubilee Hills, Ahmedabad","210, Shanti Street, Jubilee Hills, Ahmedabad",True,Missing Locality,Customer Feedback,Zone E,66.69,True,2024-07-15 11:52:00,29,7,2024
ORD009606,CUST03703,Vadodara,Gujarat,390001,390001,"877, Sunrise Avenue, Gachibowli, Vadodara","877, Sunrise Avenue, Gachibowli, Vadodara",False,None,None,Zone D,95.31,True,2024-11-05 05:41:00,45,11,2024
ORD009607,CUST00325,Bengaluru,Karnataka,560001,560001,"240, Blue Road, Vaishali Nagar, Coimbatore","657, Shanti Lane, Gachibowli, Bengaluru",True,Duplicate Address,AI Model,Zone E,81.71,True,2024-11-02 05:22:00,44,11,2024
ORD009608,CUST01132,Pune,Maharashtra,411001,411001,"328, Golden Avenue, Lajpat Nagar, Pune","328, Golden Avenue, Lajpat Nagar, Pune",False,None,None,Zone E,99.51,True,2024-07-27 04:39:00,30,7,2024
ORD009609,CUST03154,Nagpur,Maharashtra,440001,440001,"925, Royal Avenue, Jayanagar, Nagpur","925, Royal Avenue, Jayanagar, Nagpur",False,None,None,Zone B,90.66,True,2024-10-05 07:26:00,40,10,2024
ORD009610,CUST02950,Ahmedabad,Gujarat,380059,380059,"80, Park Street, Kalyani Nagar, Delhi","291, Golden Avenue, Deccan, Ahmedabad",True,Duplicate Address,GPS Verification,Zone E,82.53,True,2024-03-22 10:51:00,12,3,2024
ORD009611,CUST00013,Kolkata,West Bengal,700001,700001,"725, Sunrise Street, New Alipore, Kolkata (no landmark)","725, Sunrise Street, New Alipore, Kolkata",True,Missing Landmark,Manual Review,Zone E,71.78,True,2024-09-19 20:59:00,38,9,2024
ORD009612,CUST02315,Kanpur,Uttar Pradesh,208001,208001,"804, Green Valley Lane, Tollygunge, Kanpur","804, Green Valley Lane, Tollygunge, Kanpur",False,None,None,Zone A,99.57,True,2024-05-17 15:44:00,20,5,2024
ORD009613,CUST03357,Bengaluru,Karnataka,560001,560001,"398, Golden Road, Dwarka, Bengalore","398, Golden Road, Dwarka, Bengaluru",True,Spelling Error,Customer Feedback,Zone D,67.41,True,2024-04-12 04:52:00,15,4,2024
ORD009614,CUST03452,Ahmedabad,Gujarat,380059,380059,"453, Golden Nagar, Navrangpura, Ahmedabad","453, Golden Nagar, Navrangpura, Ahmedabad",False,None,None,Zone B,96.23,True,2024-10-24 03:50:00,43,10,2024
ORD009615,CUST01929,Hyderabad,Telangana,500001,500001,"53, Malviya Nagar, Hyderabad","53, Park Avenue, Malviya Nagar, Hyderabad",True,Missing Locality,Customer Feedback,Zone A,52.61,False,2024-05-15 09:58:00,20,5,2024
ORD009616,CUST03954,Surat,Gujarat,395001,395001,"528, Blue Colony, Kalyani Nagar, Surat","528, Blue Colony, Kalyani Nagar, Surat",False,None,None,Zone D,94.15,True,2024-02-20 08:19:00,8,2,2024
ORD009617,CUST02144,Hyderabad,Telangana,500032,500032,"848, Blue Nagar, Velachery, Kolkata","644, Royal Lane, Indiranagar, Hyderabad",True,Duplicate Address,GPS Verification,Zone A,66.54,True,2024-09-22 09:44:00,38,9,2024
ORD009618,CUST00102,Patna,Bihar,800041,800001,"636, Silver Avenue, Koregaon Park, Patna","636, Silver Avenue, Koregaon Park, Patna",True,Pincode Mismatch,Customer Feedback,Zone D,47.55,True,2024-10-12 10:18:00,41,10,2024
ORD009619,CUST03557,Chennai,Tamil Nadu,600020,600020,"956, Royal Nagar, Karol Bagh, Chennai","956, Royal Nagar, Karol Bagh, Chennai",False,None,None,Zone C,90.55,True,2024-08-16 06:41:00,33,8,2024
ORD009620,CUST02601,Bhopal,Madhya Pradesh,462001,462001,"453, Shanti Avenue","453, Shanti Avenue, Koramangala, Bhopal",True,Incomplete Address,Postal Database,Zone A,58.8,True,2024-07-09 12:54:00,28,7,2024
ORD009621,CUST02010,Patna,Bihar,807001,800001,"795, Sunrise Marg, Banjara Hills, Patna","795, Sunrise Marg, Banjara Hills, Patna",True,Pincode Mismatch,GPS Verification,Zone A,31.09,True,2024-07-07 06:17:00,27,7,2024
ORD009622,CUST00367,Chennai,Tamil Nadu,600001,600001,"313, Madhapur, Chennai","313, Park Avenue, Madhapur, Chennai",True,Missing Locality,GPS Verification,Zone E,50.78,True,2024-01-25 13:46:00,4,1,2024
ORD009623,CUST01060,Kolkata,West Bengal,700001,700001,"290, Blue Street, Dadar, Kolkata","290, Blue Street, Dadar, Kolkata",True,Street Name Error,AI Model,Zone C,65.76,False,2024-12-30 20:50:00,1,12,2024
ORD009624,CUST01949,Pune,Maharashtra,411014,411014,"732, Park Road, Anna Nagar, Pune","732, Park Road, Anna Nagar, Pune",False,None,None,Zone E,98.06,True,2024-05-02 23:49:00,18,5,2024
